message_id,message_text,device_id,expiry
10000607,Test Message 608,7010000617,2023-05-22
10000608,Test Message 609,7010000618,2023-05-23
10000609,Test Message 610,7010000619,2023-05-21
10000610,Test Message 611,7010000620,2023-05-22
10000611,Test Message 612,7010000621,2023-05-23
10000612,Test Message 613,7010000622,2023-05-21
10000613,Test Message 614,7010000623,2023-05-22
10000614,Test Message 615,7010000624,2023-05-23
10000615,Test Message 616,7010000625,2023-05-21
10000616,Test Message 617,7010000626,2023-05-22
10000617,Test Message 618,7010000627,2023-05-23
10000618,Test Message 619,7010000628,2023-05-21
10000619,Test Message 620,7010000629,2023-05-22
10000620,Test Message 621,7010000630,2023-05-23
10000621,Test Message 622,7010000631,2023-05-21
10000622,Test Message 623,7010000632,2023-05-22
10000623,Test Message 624,7010000633,2023-05-23
10000624,Test Message 625,7010000634,2023-05-21
10000625,Test Message 626,7010000635,2023-05-22
10000626,Test Message 627,7010000636,2023-05-23
10000627,Test Message 628,7010000637,2023-05-21
10000628,Test Message 629,7010000638,2023-05-22
10000629,Test Message 630,7010000639,2023-05-23
10000630,Test Message 631,7010000640,2023-05-21
10000631,Test Message 632,7010000641,2023-05-22
10000632,Test Message 633,7010000642,2023-05-23
10000633,Test Message 634,7010000643,2023-05-21
10000634,Test Message 635,7010000644,2023-05-22
10000635,Test Message 636,7010000645,2023-05-23
10000636,Test Message 637,7010000646,2023-05-21
10000637,Test Message 638,7010000647,2023-05-22
10000638,Test Message 639,7010000648,2023-05-23
10000639,Test Message 640,7010000649,2023-05-21
10000640,Test Message 641,7010000650,2023-05-22
10000641,Test Message 642,7010000651,2023-05-23
10000642,Test Message 643,7010000652,2023-05-21
10000643,Test Message 644,7010000653,2023-05-22
10000644,Test Message 645,7010000654,2023-05-23
10000645,Test Message 646,7010000655,2023-05-21
10000646,Test Message 647,7010000656,2023-05-22
10000647,Test Message 648,7010000657,2023-05-23
10000648,Test Message 649,7010000658,2023-05-21
10000649,Test Message 650,7010000659,2023-05-22
10000650,Test Message 651,7010000660,2023-05-23
10000651,Test Message 652,7010000661,2023-05-21
10000652,Test Message 653,7010000662,2023-05-22
10000653,Test Message 654,7010000663,2023-05-23
10000654,Test Message 655,7010000664,2023-05-21
10000655,Test Message 656,7010000665,2023-05-22
10000656,Test Message 657,7010000666,2023-05-23
10000657,Test Message 658,7010000667,2023-05-21
10000658,Test Message 659,7010000668,2023-05-22
10000659,Test Message 660,7010000669,2023-05-23
10000660,Test Message 661,7010000670,2023-05-21
10000661,Test Message 662,7010000671,2023-05-22
10000662,Test Message 663,7010000672,2023-05-23
10000663,Test Message 664,7010000673,2023-05-21
10000664,Test Message 665,7010000674,2023-05-22
10000665,Test Message 666,7010000675,2023-05-23
10000666,Test Message 667,7010000676,2023-05-21
10000667,Test Message 668,7010000677,2023-05-22
10000668,Test Message 669,7010000678,2023-05-23
10000669,Test Message 670,7010000679,2023-05-21
10000670,Test Message 671,7010000680,2023-05-22
10000671,Test Message 672,7010000681,2023-05-23
10000672,Test Message 673,7010000682,2023-05-21
10000673,Test Message 674,7010000683,2023-05-22
10000674,Test Message 675,7010000684,2023-05-23
10000675,Test Message 676,7010000685,2023-05-21
10000676,Test Message 677,7010000686,2023-05-22
10000677,Test Message 678,7010000687,2023-05-23
10000678,Test Message 679,7010000688,2023-05-21
10000679,Test Message 680,7010000689,2023-05-22
10000680,Test Message 681,7010000690,2023-05-23
10000681,Test Message 682,7010000691,2023-05-21
10000682,Test Message 683,7010000692,2023-05-22
10000683,Test Message 684,7010000693,2023-05-23
10000684,Test Message 685,7010000694,2023-05-21
10000685,Test Message 686,7010000695,2023-05-22
10000686,Test Message 687,7010000696,2023-05-23
10000687,Test Message 688,7010000697,2023-05-21
10000688,Test Message 689,7010000698,2023-05-22
10000689,Test Message 690,7010000699,2023-05-23
10000690,Test Message 691,7010000700,2023-05-21
10000691,Test Message 692,7010000701,2023-05-22
10000692,Test Message 693,7010000702,2023-05-23
10000693,Test Message 694,7010000703,2023-05-21
10000694,Test Message 695,7010000704,2023-05-22
10000695,Test Message 696,7010000705,2023-05-23
10000696,Test Message 697,7010000706,2023-05-21
10000697,Test Message 698,7010000707,2023-05-22
10000698,Test Message 699,7010000708,2023-05-23
10000699,Test Message 700,7010000709,2023-05-21
10000700,Test Message 701,7010000710,2023-05-22
10000701,Test Message 702,7010000711,2023-05-23
10000702,Test Message 703,7010000712,2023-05-21
10000703,Test Message 704,7010000713,2023-05-22
10000704,Test Message 705,7010000714,2023-05-23
10000705,Test Message 706,7010000715,2023-05-21
10000706,Test Message 707,7010000716,2023-05-22
10000707,Test Message 708,7010000717,2023-05-23
10000708,Test Message 709,7010000718,2023-05-21
10000709,Test Message 710,7010000719,2023-05-22
10000710,Test Message 711,7010000720,2023-05-23
10000711,Test Message 712,7010000721,2023-05-21
10000712,Test Message 713,7010000722,2023-05-22
10000713,Test Message 714,7010000723,2023-05-23
10000714,Test Message 715,7010000724,2023-05-21
10000715,Test Message 716,7010000725,2023-05-22
10000716,Test Message 717,7010000726,2023-05-23
10000717,Test Message 718,7010000727,2023-05-21
10000718,Test Message 719,7010000728,2023-05-22
10000719,Test Message 720,7010000729,2023-05-23
10000720,Test Message 721,7010000730,2023-05-21
10000721,Test Message 722,7010000731,2023-05-22
10000722,Test Message 723,7010000732,2023-05-23
10000723,Test Message 724,7010000733,2023-05-21
10000724,Test Message 725,7010000734,2023-05-22
10000725,Test Message 726,7010000735,2023-05-23
10000726,Test Message 727,7010000736,2023-05-21
10000727,Test Message 728,7010000737,2023-05-22
10000728,Test Message 729,7010000738,2023-05-23
10000729,Test Message 730,7010000739,2023-05-21
10000730,Test Message 731,7010000740,2023-05-22
10000731,Test Message 732,7010000741,2023-05-23
10000732,Test Message 733,7010000742,2023-05-21
10000733,Test Message 734,7010000743,2023-05-22
10000734,Test Message 735,7010000744,2023-05-23
10000735,Test Message 736,7010000745,2023-05-21
10000736,Test Message 737,7010000746,2023-05-22
10000737,Test Message 738,7010000747,2023-05-23
10000738,Test Message 739,7010000748,2023-05-21
10000739,Test Message 740,7010000749,2023-05-22
10000740,Test Message 741,7010000750,2023-05-23
10000741,Test Message 742,7010000751,2023-05-21
10000742,Test Message 743,7010000752,2023-05-22
10000743,Test Message 744,7010000753,2023-05-23
10000744,Test Message 745,7010000754,2023-05-21
10000745,Test Message 746,7010000755,2023-05-22
10000746,Test Message 747,7010000756,2023-05-23
10000747,Test Message 748,7010000757,2023-05-21
10000748,Test Message 749,7010000758,2023-05-22
10000749,Test Message 750,7010000759,2023-05-23
10000750,Test Message 751,7010000760,2023-05-21
10000751,Test Message 752,7010000761,2023-05-22
10000752,Test Message 753,7010000762,2023-05-23
10000753,Test Message 754,7010000763,2023-05-21
10000754,Test Message 755,7010000764,2023-05-22
10000755,Test Message 756,7010000765,2023-05-23
10000756,Test Message 757,7010000766,2023-05-21
10000757,Test Message 758,7010000767,2023-05-22
10000758,Test Message 759,7010000768,2023-05-23
10000759,Test Message 760,7010000769,2023-05-21
10000760,Test Message 761,7010000770,2023-05-22
10000761,Test Message 762,7010000771,2023-05-23
10000762,Test Message 763,7010000772,2023-05-21
10000763,Test Message 764,7010000773,2023-05-22
10000764,Test Message 765,7010000774,2023-05-23
10000765,Test Message 766,7010000775,2023-05-21
10000766,Test Message 767,7010000776,2023-05-22
10000767,Test Message 768,7010000777,2023-05-23
10000768,Test Message 769,7010000778,2023-05-21
10000769,Test Message 770,7010000779,2023-05-22
10000770,Test Message 771,7010000780,2023-05-23
10000771,Test Message 772,7010000781,2023-05-21
10000772,Test Message 773,7010000782,2023-05-22
10000773,Test Message 774,7010000783,2023-05-23
10000774,Test Message 775,7010000784,2023-05-21
10000775,Test Message 776,7010000785,2023-05-22
10000776,Test Message 777,7010000786,2023-05-23
10000777,Test Message 778,7010000787,2023-05-21
10000778,Test Message 779,7010000788,2023-05-22
10000779,Test Message 780,7010000789,2023-05-23
10000780,Test Message 781,7010000790,2023-05-21
10000781,Test Message 782,7010000791,2023-05-22
10000782,Test Message 783,7010000792,2023-05-23
10000783,Test Message 784,7010000793,2023-05-21
10000784,Test Message 785,7010000794,2023-05-22
10000785,Test Message 786,7010000795,2023-05-23
10000786,Test Message 787,7010000796,2023-05-21
10000787,Test Message 788,7010000797,2023-05-22
10000788,Test Message 789,7010000798,2023-05-23
10000789,Test Message 790,7010000799,2023-05-21
10000790,Test Message 791,7010000800,2023-05-22
10000791,Test Message 792,7010000801,2023-05-23
10000792,Test Message 793,7010000802,2023-05-21
10000793,Test Message 794,7010000803,2023-05-22
10000794,Test Message 795,7010000804,2023-05-23
10000795,Test Message 796,7010000805,2023-05-21
10000796,Test Message 797,7010000806,2023-05-22
10000797,Test Message 798,7010000807,2023-05-23
10000798,Test Message 799,7010000808,2023-05-21
10000799,Test Message 800,7010000809,2023-05-22
10000800,Test Message 801,7010000810,2023-05-23
10000801,Test Message 802,7010000811,2023-05-21
10000802,Test Message 803,7010000812,2023-05-22
10000803,Test Message 804,7010000813,2023-05-23
10000804,Test Message 805,7010000814,2023-05-21
10000805,Test Message 806,7010000815,2023-05-22
10000806,Test Message 807,7010000816,2023-05-23
10000807,Test Message 808,7010000817,2023-05-21
10000808,Test Message 809,7010000818,2023-05-22
10000809,Test Message 810,7010000819,2023-05-23
10000810,Test Message 811,7010000820,2023-05-21
10000811,Test Message 812,7010000821,2023-05-22
10000812,Test Message 813,7010000822,2023-05-23
10000813,Test Message 814,7010000823,2023-05-21
10000814,Test Message 815,7010000824,2023-05-22
10000815,Test Message 816,7010000825,2023-05-23
10000816,Test Message 817,7010000826,2023-05-21
10000817,Test Message 818,7010000827,2023-05-22
10000818,Test Message 819,7010000828,2023-05-23
10000819,Test Message 820,7010000829,2023-05-21
10000820,Test Message 821,7010000830,2023-05-22
10000821,Test Message 822,7010000831,2023-05-23
10000822,Test Message 823,7010000832,2023-05-21
10000823,Test Message 824,7010000833,2023-05-22
10000824,Test Message 825,7010000834,2023-05-23
10000825,Test Message 826,7010000835,2023-05-21
10000826,Test Message 827,7010000836,2023-05-22
10000827,Test Message 828,7010000837,2023-05-23
10000828,Test Message 829,7010000838,2023-05-21
10000829,Test Message 830,7010000839,2023-05-22
10000830,Test Message 831,7010000840,2023-05-23
10000831,Test Message 832,7010000841,2023-05-21
10000832,Test Message 833,7010000842,2023-05-22
10000833,Test Message 834,7010000843,2023-05-23
10000834,Test Message 835,7010000844,2023-05-21
10000835,Test Message 836,7010000845,2023-05-22
10000836,Test Message 837,7010000846,2023-05-23
10000837,Test Message 838,7010000847,2023-05-21
10000838,Test Message 839,7010000848,2023-05-22
10000839,Test Message 840,7010000849,2023-05-23
10000840,Test Message 841,7010000850,2023-05-21
10000841,Test Message 842,7010000851,2023-05-22
10000842,Test Message 843,7010000852,2023-05-23
10000843,Test Message 844,7010000853,2023-05-21
10000844,Test Message 845,7010000854,2023-05-22
10000845,Test Message 846,7010000855,2023-05-23
10000846,Test Message 847,7010000856,2023-05-21
10000847,Test Message 848,7010000857,2023-05-22
10000848,Test Message 849,7010000858,2023-05-23
10000849,Test Message 850,7010000859,2023-05-21
10000850,Test Message 851,7010000860,2023-05-22
10000851,Test Message 852,7010000861,2023-05-23
10000852,Test Message 853,7010000862,2023-05-21
10000853,Test Message 854,7010000863,2023-05-22
10000854,Test Message 855,7010000864,2023-05-23
10000855,Test Message 856,7010000865,2023-05-21
10000856,Test Message 857,7010000866,2023-05-22
10000857,Test Message 858,7010000867,2023-05-23
10000858,Test Message 859,7010000868,2023-05-21
10000859,Test Message 860,7010000869,2023-05-22
10000860,Test Message 861,7010000870,2023-05-23
10000861,Test Message 862,7010000871,2023-05-21
10000862,Test Message 863,7010000872,2023-05-22
10000863,Test Message 864,7010000873,2023-05-23
10000864,Test Message 865,7010000874,2023-05-21
10000865,Test Message 866,7010000875,2023-05-22
10000866,Test Message 867,7010000876,2023-05-23
10000867,Test Message 868,7010000877,2023-05-21
10000868,Test Message 869,7010000878,2023-05-22
10000869,Test Message 870,7010000879,2023-05-23
10000870,Test Message 871,7010000880,2023-05-21
10000871,Test Message 872,7010000881,2023-05-22
10000872,Test Message 873,7010000882,2023-05-23
10000873,Test Message 874,7010000883,2023-05-21
10000874,Test Message 875,7010000884,2023-05-22
10000875,Test Message 876,7010000885,2023-05-23
10000876,Test Message 877,7010000886,2023-05-21
10000877,Test Message 878,7010000887,2023-05-22
10000878,Test Message 879,7010000888,2023-05-23
10000879,Test Message 880,7010000889,2023-05-21
10000880,Test Message 881,7010000890,2023-05-22
10000881,Test Message 882,7010000891,2023-05-23
10000882,Test Message 883,7010000892,2023-05-21
10000883,Test Message 884,7010000893,2023-05-22
10000884,Test Message 885,7010000894,2023-05-23
10000885,Test Message 886,7010000895,2023-05-21
10000886,Test Message 887,7010000896,2023-05-22
10000887,Test Message 888,7010000897,2023-05-23
10000888,Test Message 889,7010000898,2023-05-21
10000889,Test Message 890,7010000899,2023-05-22
10000890,Test Message 891,7010000900,2023-05-23
10000891,Test Message 892,7010000901,2023-05-21
10000892,Test Message 893,7010000902,2023-05-22
10000893,Test Message 894,7010000903,2023-05-23
10000894,Test Message 895,7010000904,2023-05-21
10000895,Test Message 896,7010000905,2023-05-22
10000896,Test Message 897,7010000906,2023-05-23
10000897,Test Message 898,7010000907,2023-05-21
10000898,Test Message 899,7010000908,2023-05-22
10000899,Test Message 900,7010000909,2023-05-23
10000900,Test Message 901,7010000910,2023-05-21
10000901,Test Message 902,7010000911,2023-05-22
10000902,Test Message 903,7010000912,2023-05-23
10000903,Test Message 904,7010000913,2023-05-21
10000904,Test Message 905,7010000914,2023-05-22
10000905,Test Message 906,7010000915,2023-05-23
10000906,Test Message 907,7010000916,2023-05-21
10000907,Test Message 908,7010000917,2023-05-22
10000908,Test Message 909,7010000918,2023-05-23
10000909,Test Message 910,7010000919,2023-05-21
10000910,Test Message 911,7010000920,2023-05-22
10000911,Test Message 912,7010000921,2023-05-23
10000912,Test Message 913,7010000922,2023-05-21
10000913,Test Message 914,7010000923,2023-05-22
10000914,Test Message 915,7010000924,2023-05-23
10000915,Test Message 916,7010000925,2023-05-21
10000916,Test Message 917,7010000926,2023-05-22
10000917,Test Message 918,7010000927,2023-05-23
10000918,Test Message 919,7010000928,2023-05-21
10000919,Test Message 920,7010000929,2023-05-22
10000920,Test Message 921,7010000930,2023-05-23
10000921,Test Message 922,7010000931,2023-05-21
10000922,Test Message 923,7010000932,2023-05-22
10000923,Test Message 924,7010000933,2023-05-23
10000924,Test Message 925,7010000934,2023-05-21
10000925,Test Message 926,7010000935,2023-05-22
10000926,Test Message 927,7010000936,2023-05-23
10000927,Test Message 928,7010000937,2023-05-21
10000928,Test Message 929,7010000938,2023-05-22
10000929,Test Message 930,7010000939,2023-05-23
10000930,Test Message 931,7010000940,2023-05-21
10000931,Test Message 932,7010000941,2023-05-22
10000932,Test Message 933,7010000942,2023-05-23
10000933,Test Message 934,7010000943,2023-05-21
10000934,Test Message 935,7010000944,2023-05-22
10000935,Test Message 936,7010000945,2023-05-23
10000936,Test Message 937,7010000946,2023-05-21
10000937,Test Message 938,7010000947,2023-05-22
10000938,Test Message 939,7010000948,2023-05-23
